confDC0,confDC1,confVDL0,confVDL1,perDC0 [ps],perDC1 [ps],perVDL0 [ps],perVDL1 [ps],n,cntMean,cntVar,Fnoise [fs]
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.908540246908093,0.13119379873678774,36.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.90177039973432,0.1509915878791031,40.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.896431969713008,0.16996901799769176,45.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.892201294406942,0.18813558294708238,49.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.888804007507199,0.20552651066554023,54.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.886005672691503,0.22219093557960787,58.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.883604261868253,0.238184029030461,63.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.88142444671633,0.2535619745993771,67.49999999999999
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.879313686744156,0.26837902504862493,72.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.877139585055922,0.28268604293617405,76.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.87478798701584,0.29653007281213983,81.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,2,14.87216147849287,0.3099544710881808,85.49999999999999
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,23.889276018392852,0.012262147173434252,4.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.02908363047084,0.03564475807911852,9.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.05198056724091,0.07803626882084727,13.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.06724025990535,0.12103366499828386,18.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.076210145477646,0.16128876858097363,22.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.079773134831115,0.1979605385118598,27.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.077765408000822,0.23112182611075494,31.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.06959647283104,0.2612556625928215,36.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.054740202079344,0.2891083351229635,40.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.032945012343934,0.315643890450254,45.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.004260049628755,0.342003960732175,49.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,23.9689797137559,0.3694487717539418,54.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,23.927567316466973,0.3992840688610637,58.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,23.8805849498356,0.4327899090275382,63.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.0914046005481,0.44930381892303206,67.49999999999999
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.090780864270503,0.4739009070488928,72.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.089842432481955,0.49829670104603824,76.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.088528700599714,0.5225084423153232,81.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,4,24.086776863767177,0.5465425002498916,85.49999999999999
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.54158067192642,0.24825482989473366,4.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.491553404580614,0.2513701178660186,9.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.292986300615766,0.3060574982722213,13.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.52395813913395,0.2965941292182097,18.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.52213320648224,0.3351263455844877,22.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.5175509474744,0.37842217074713846,27.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.50723247294315,0.4236656253673746,31.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.4885250469005,0.4696157714058866,36.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.45955043669536,0.5163960266749988,40.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.4193068217857,0.5653110104202492,45.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.36755264536295,0.6186302837436422,49.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.30461256748405,0.6793112364651167,54.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.231186157069146,0.7506957214820609,58.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.148191925019965,0.8362254197912468,63.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.511701935557994,0.8101481541280883,67.49999999999999
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.50594668459258,0.8574102233982838,72.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.49847312953679,0.9043374325428128,76.5
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.48910132134046,0.950953284907851,81.0
-1,-1,-1,-1,14662.118197357917,13981.164602525665,381.4281209179957,147.7871728339924,8,42.477685076083766,0.9973153077282031,85.49999999999999
