confDC0,confDC1,confVDL0,confVDL1,perDC0 [ps],perDC1 [ps],perVDL0 [ps],perVDL1 [ps],n,cntMean,cntVar,Fnoise [fs]
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.970631812456914,0.028349544712248834,13.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.947914101751218,0.048045922884635134,18.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.9230157924292115,0.06627372130250739,22.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.895601170992707,0.08242073247123562,27.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.865368889210307,0.09675973368895396,31.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.8324128793480545,0.10986360886399783,36.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.797084753335071,0.12238404236068617,40.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.8628410398101884,0.14410273201032348,45.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.855161125218861,0.15737367229654045,49.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.848761496494775,0.17021212412005562,54.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.843429544042853,0.18267107020015202,58.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.838987090888455,0.19478957851149223,63.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.835282374811666,0.2065975135581463,67.49999999999999
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.832186103608551,0.21812187853218268,72.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.829587234852374,0.2293864313681045,76.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.827390097875259,0.24041086558627034,81.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,2,6.825512940258229,0.2512130709071813,85.49999999999999
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,7.925226117102393,0.005538917883259735,4.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.047979798630173,0.04607943974782125,9.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.085335274651266,0.08189399999719676,13.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.113654994104554,0.11302691748517465,18.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.133837173706823,0.14109786266848348,22.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.147654684277352,0.1669963435341455,27.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.156703115581298,0.19123622757920922,31.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.16179130764943,0.2138973483211022,36.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.163401277084047,0.23517163035851696,40.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.162058300694827,0.2550715640410058,45.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.15793314158526,0.27385569861146686,49.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.151242021534635,0.29162450167417975,54.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.142243837886914,0.3084348137416047,58.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.131082890463762,0.3245740573082339,63.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.11791602039748,0.34025300583358375,67.49999999999999
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.103033641645146,0.35557392521205644,72.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.086655282587897,0.37065057675121027,76.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.179614594801407,0.4146554652802322,81.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,4,8.179567972330316,0.43322061589830013,85.49999999999999
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.97239490668019,0.016646400683833263,4.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.9477025996256,0.07809936611815456,9.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.926746337932803,0.14167232755442907,13.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.916146700586447,0.1983363330254696,18.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.91036246551253,0.24752308377913845,22.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.904564547087109,0.29160119458494127,27.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.896964637546679,0.3305410017912229,31.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.886238401703277,0.36658458707440533,36.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.870918178327742,0.40054176597426183,40.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.851011039229226,0.43256294730368217,45.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.827326449752762,0.4638796893822612,49.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.800259182317566,0.49485103786185203,54.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.905786974672662,0.5595111589961842,58.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.90507017541111,0.5952559354204138,63.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.903647163851906,0.6311390914365169,67.49999999999999
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.901818000642987,0.6667814448571323,72.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.899581588231355,0.701711047866008,76.5
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.896760183707741,0.7365074813358471,81.0
-1,-1,-1,-1,15466.909883451777,15347.741805335223,433.0451496046696,174.83091952266923,8,10.893246930876101,0.7715253963308144,85.49999999999999
